poi_encode,score,poi_id
52,8.365562159780869e-05,3fd66200f964a5201dea1ee3
53,0.00011808241763138752,3fd66200f964a5201deb1ee3
54,7.534963490086574e-05,3fd66200f964a5201ee31ee3
55,7.66041621475941e-05,3fd66200f964a5201ee51ee3
56,8.490832197674405e-05,3fd66200f964a5201ee71ee3
57,8.720837362773915e-05,3fd66200f964a5201fe51ee3
58,8.15430028544781e-05,3fd66200f964a5201fee1ee3
59,0.00011762455109830821,3fd66200f964a52020e31ee3
60,8.609626911647483e-05,3fd66200f964a52020e61ee3
61,0.00010877397740907903,3fd66200f964a52020e71ee3
62,0.00011552088609505931,3fd66200f964a52020e81ee3
63,9.140124607943474e-05,3fd66200f964a52021e41ee3
64,7.859915718308995e-05,3fd66200f964a52022e41ee3
65,8.067217119144802e-05,3fd66200f964a52022e51ee3
66,0.0001552723152618776,3fd66200f964a52023e41ee3
67,7.488569004295573e-05,3fd66200f964a52023e51ee3
68,0.0001449605042470558,3fd66200f964a52023e81ee3
69,8.966573154107487e-05,3fd66200f964a52024e41ee3
70,9.102373276680241e-05,3fd66200f964a52025e41ee3
71,7.969525681455236e-05,3fd66200f964a52025e71ee3
72,7.71989051778938e-05,3fd66200f964a52025eb1ee3
73,7.520940967035777e-05,3fd66200f964a52026eb1ee3
74,7.778311935241186e-05,3fd66200f964a52027e31ee3
75,7.727410317583865e-05,3fd66200f964a52027e51ee3
76,0.00012501330460319322,3fd66200f964a52028e41ee3
77,8.090832368361182e-05,3fd66200f964a52029e31ee3
78,0.00010073886509419246,3fd66200f964a52029e61ee3
79,0.0001737187918273288,3fd66200f964a5202be41ee3
80,8.65815389977538e-05,3fd66200f964a5202bea1ee3
81,7.522252872775619e-05,3fd66200f964a5202ce41ee3
82,7.743663543457422e-05,3fd66200f964a5202ce51ee3
83,7.677740938999207e-05,3fd66200f964a5202ce71ee3
84,8.832678099392457e-05,3fd66200f964a5202ee41ee3
85,9.842134164078328e-05,3fd66200f964a5202ee61ee3
86,0.00015804083401685089,3fd66200f964a5202ee81ee3
87,9.773264031897321e-05,3fd66200f964a5202fe41ee3
88,8.366899837066127e-05,3fd66200f964a5202fe81ee3
89,7.461645120602565e-05,3fd66200f964a52030e91ee3
90,0.0001013285206504335,3fd66200f964a52032e91ee3
91,8.905056165325523e-05,3fd66200f964a52033eb1ee3
92,9.267082739742091e-05,3fd66200f964a52034e81ee3
93,8.50324553706434e-05,3fd66200f964a52034e91ee3
94,0.00010050805805431303,3fd66200f964a52034ea1ee3
95,7.992760600365186e-05,3fd66200f964a52034eb1ee3
96,0.0003855907068019255,3fd66200f964a52035e41ee3
97,7.458912468153147e-05,3fd66200f964a52035eb1ee3
98,7.999115936424649e-05,3fd66200f964a52036e31ee3
99,0.0001075611165257914,3fd66200f964a52036e41ee3
100,9.876467156131501e-05,3fd66200f964a52036e71ee3
101,9.16960877312094e-05,3fd66200f964a52036ea1ee3
102,9.571926855622359e-05,3fd66200f964a52036eb1ee3
103,0.00012755381167444782,3fd66200f964a52037e31ee3
104,0.00013048644339734726,3fd66200f964a52038e41ee3
105,0.00010777658036341507,3fd66200f964a52038eb1ee3
106,8.205467617387606e-05,3fd66200f964a52039e31ee3
107,7.923394276283054e-05,3fd66200f964a52039eb1ee3
108,8.227679601348829e-05,3fd66200f964a5203ae31ee3
109,8.814189854440286e-05,3fd66200f964a5203be71ee3
110,7.790979309479978e-05,3fd66200f964a5203de31ee3
111,8.508717176455884e-05,3fd66200f964a5203de71ee3
112,0.00012756917350357727,3fd66200f964a5203ee41ee3
113,9.706554823717928e-05,3fd66200f964a5203ee71ee3
114,8.451815371472642e-05,3fd66200f964a5203eea1ee3
115,8.186813026223357e-05,3fd66200f964a5203eeb1ee3
116,8.001249338318636e-05,3fd66200f964a5203fe41ee3
117,8.861389993305839e-05,3fd66200f964a5203fea1ee3
118,8.688184773344784e-05,3fd66200f964a52040e71ee3
119,0.00010413759641516912,3fd66200f964a52040e81ee3
120,8.10468565855143e-05,3fd66200f964a52041eb1ee3
121,9.542298551568198e-05,3fd66200f964a52042e31ee3
122,9.135535422921606e-05,3fd66200f964a52042e81ee3
123,9.748252614520474e-05,3fd66200f964a52044e31ee3
124,7.496743693823051e-05,3fd66200f964a52044e51ee3
125,0.00010150648381314821,3fd66200f964a52044e61ee3
126,7.771310703269534e-05,3fd66200f964a52044e71ee3
127,0.00010375360960580012,3fd66200f964a52044e81ee3
128,8.078639547737705e-05,3fd66200f964a52044e91ee3
129,8.169891085624776e-05,3fd66200f964a52044ea1ee3
130,0.00012231960173205293,3fd66200f964a52044eb1ee3
131,8.020407482023418e-05,3fd66200f964a52045e71ee3
132,9.243911596574067e-05,3fd66200f964a52046e71ee3
133,9.321549553952679e-05,3fd66200f964a52047e51ee3
134,8.669280683333741e-05,3fd66200f964a52047e71ee3
135,9.498349770413663e-05,3fd66200f964a52048e81ee3
136,0.00010058649185700746,3fd66200f964a52048ee1ee3
137,8.160554139246913e-05,3fd66200f964a52049e31ee3
138,0.00011330179608862143,3fd66200f964a52049e81ee3
139,8.28641588905071e-05,3fd66200f964a5204ae41ee3
140,7.400240776406699e-05,3fd66200f964a5204ceb1ee3
141,7.436761825914115e-05,3fd66200f964a5204de31ee3
142,7.944966686034156e-05,3fd66200f964a5204de41ee3
143,8.981406815546965e-05,3fd66200f964a5204de71ee3
144,9.608666864242466e-05,3fd66200f964a5204dea1ee3
145,0.00016101338438295848,3fd66200f964a5204ee41ee3
146,8.066366782573281e-05,3fd66200f964a5204ef11ee3
147,7.486191102052253e-05,3fd66200f964a5204fe31ee3
148,0.00014556349045174736,3fd66200f964a5204fe71ee3
149,8.567659320165323e-05,3fd66200f964a52051e41ee3
150,7.562482101419617e-05,3fd66200f964a52051e61ee3
151,7.420833904713555e-05,3fd66200f964a52051e81ee3
152,7.600607019533192e-05,3fd66200f964a52051eb1ee3
153,7.546748095573485e-05,3fd66200f964a52052e61ee3
154,8.285144414555563e-05,3fd66200f964a52053e31ee3
155,8.326206105572641e-05,3fd66200f964a52053e61ee3
156,7.86554994699817e-05,3fd66200f964a52053e71ee3
157,0.00010116642203218128,3fd66200f964a52053eb1ee3
158,7.83062890903356e-05,3fd66200f964a52054e51ee3
159,9.710103642477875e-05,3fd66200f964a52054e91ee3
160,8.68623163661738e-05,3fd66200f964a52055e41ee3
161,8.02816608809458e-05,3fd66200f964a52056e31ee3
162,0.00011242147313142638,3fd66200f964a52056e71ee3
163,8.93836736851785e-05,3fd66200f964a52056ee1ee3
164,8.680104221099984e-05,3fd66200f964a52057e71ee3
165,9.387012071757975e-05,3fd66200f964a52057e91ee3
166,9.390981319064309e-05,3fd66200f964a52058e41ee3
167,7.669969673073104e-05,3fd66200f964a52058eb1ee3
168,7.811373039302878e-05,3fd66200f964a52058f11ee3
169,8.20510886799859e-05,3fd66200f964a52059e61ee3
170,8.005752743956497e-05,3fd66200f964a52059ea1ee3
171,8.14130977941665e-05,3fd66200f964a5205ae31ee3
172,7.488673102092588e-05,3fd66200f964a5205ae71ee3
173,0.00019798399448977053,3fd66200f964a5205ae91ee3
174,7.73843944814211e-05,3fd66200f964a5205be41ee3
175,0.00011880271782074068,3fd66200f964a5205de41ee3
176,7.75772884860882e-05,3fd66200f964a5205de91ee3
177,8.663001025562536e-05,3fd66200f964a5205dea1ee3
178,0.0001339479997877713,3fd66200f964a5205deb1ee3
179,7.766719959602642e-05,3fd66200f964a5205ee31ee3
180,0.00012879649011782103,3fd66200f964a5205fe41ee3
181,7.906782221101322e-05,3fd66200f964a5205fe91ee3
182,7.806820073020836e-05,3fd66200f964a52060e31ee3
183,7.781165826166605e-05,3fd66200f964a52060e71ee3
184,0.0001257718005683291,3fd66200f964a52060e81ee3
185,0.00011102543846629947,3fd66200f964a52061e41ee3
186,7.501614724384518e-05,3fd66200f964a52062e41ee3
187,8.71908175387422e-05,3fd66200f964a52062e61ee3
188,7.570582845610605e-05,3fd66200f964a52064e31ee3
189,7.795703202086163e-05,3fd66200f964a52064e91ee3
190,7.963797330640014e-05,3fd66200f964a52064eb1ee3
191,8.68986764904936e-05,3fd66200f964a52065ea1ee3
192,0.0001223278804974692,3fd66200f964a52065eb1ee3
193,7.781025110133397e-05,3fd66200f964a52066e31ee3
194,8.1776366351526e-05,3fd66200f964a52066ea1ee3
195,8.494621329592156e-05,3fd66200f964a52067e41ee3
196,0.00010727852497855173,3fd66200f964a52067e61ee3
197,9.463291795583997e-05,3fd66200f964a52067e71ee3
198,8.439784723956306e-05,3fd66200f964a52067e81ee3
199,9.009049257201334e-05,3fd66200f964a52067e91ee3
200,7.937100032567442e-05,3fd66200f964a52068e31ee3
201,7.759478542327227e-05,3fd66200f964a52069e31ee3
202,9.876853265815853e-05,3fd66200f964a52069e71ee3
203,7.5028381351752e-05,3fd66200f964a52069e81ee3
204,9.32183309941289e-05,3fd66200f964a5206ae51ee3
205,8.273262630953172e-05,3fd66200f964a5206be61ee3
206,0.00010720078036349763,3fd66200f964a5206be71ee3
207,7.76452069664965e-05,3fd66200f964a5206bf11ee3
208,0.00010082396786571823,3fd66200f964a5206ce41ee3
209,9.418521351553042e-05,3fd66200f964a5206ceb1ee3
210,0.00014885977411888804,3fd66200f964a5206de71ee3
211,9.539407438515655e-05,3fd66200f964a5206de91ee3
212,8.995939719088207e-05,3fd66200f964a5206ee61ee3
213,8.090464820125211e-05,3fd66200f964a5206ee91ee3
214,0.00011533752658939821,3fd66200f964a5206fe71ee3
215,7.802416362955665e-05,3fd66200f964a5206fe81ee3
216,0.00022037655895301237,3fd66200f964a52070e91ee3
217,8.606975068860182e-05,3fd66200f964a52071e61ee3
218,8.463473116072634e-05,3fd66200f964a52071e71ee3
219,8.938884159568717e-05,3fd66200f964a52072e61ee3
220,0.0001005623466643175,3fd66200f964a52073e81ee3
221,0.0001316144348656517,3fd66200f964a52074e51ee3
222,9.774612335876492e-05,3fd66200f964a52074e71ee3
223,9.218497080135999e-05,3fd66200f964a52074e81ee3
224,7.369860131449895e-05,3fd66200f964a52074e91ee3
225,7.784826325553485e-05,3fd66200f964a52076e71ee3
226,8.083690507871558e-05,3fd66200f964a52077e41ee3
227,8.71632089302279e-05,3fd66200f964a52077e51ee3
228,7.585658924699531e-05,3fd66200f964a52079e91ee3
229,0.00010514207862926513,3fd66200f964a5207ae51ee3
230,8.276676808907288e-05,3fd66200f964a5207ae61ee3
231,8.139840065998292e-05,3fd66200f964a5207ce31ee3
232,7.680112610275802e-05,3fd66200f964a5207cf11ee3
233,8.033612393878634e-05,3fd66200f964a5207de91ee3
234,8.767728013033285e-05,3fd66200f964a5207dea1ee3
235,0.000138338613141557,3fd66200f964a5207eea1ee3
236,8.368304131589441e-05,3fd66200f964a5207fe71ee3
237,8.105036731935803e-05,3fd66200f964a5207feb1ee3
238,8.951500851331875e-05,3fd66200f964a52080e81ee3
239,9.567502056941242e-05,3fd66200f964a52081e71ee3
240,7.891482484222741e-05,3fd66200f964a52083e31ee3
241,7.736362673963455e-05,3fd66200f964a52083e61ee3
242,7.446887841866109e-05,3fd66200f964a52084e41ee3
243,8.50777738455922e-05,3fd66200f964a52084e51ee3
244,7.821534501571566e-05,3fd66200f964a52084e81ee3
245,9.867085708223797e-05,3fd66200f964a52084ea1ee3
246,8.374640034826461e-05,3fd66200f964a52085e41ee3
247,7.591830993470586e-05,3fd66200f964a52085f11ee3
248,8.217352810701808e-05,3fd66200f964a52088e31ee3
249,7.930823537336707e-05,3fd66200f964a52088e41ee3
250,0.00010291755344917117,3fd66200f964a52088e51ee3
251,7.899448512575761e-05,3fd66200f964a52088e91ee3
252,7.920338032161136e-05,3fd66200f964a52089e41ee3
253,7.940640112317828e-05,3fd66200f964a5208ae71ee3
254,7.43827499743113e-05,3fd66200f964a5208ae91ee3
255,0.00011711859456004894,3fd66200f964a5208be41ee3
256,8.958920283650965e-05,3fd66200f964a5208de81ee3
257,8.37632423947255e-05,3fd66200f964a5208ee71ee3
258,0.00011965823291943127,3fd66200f964a5208ee91ee3
259,9.753497233488876e-05,3fd66200f964a5208fe41ee3
260,7.632625562768379e-05,3fd66200f964a5208fe61ee3
261,9.634488589704757e-05,3fd66200f964a5208fe81ee3
262,8.352707013613441e-05,3fd66200f964a52090e31ee3
263,7.479540217405124e-05,3fd66200f964a52091e61ee3
264,7.687556768546389e-05,3fd66200f964a52092e61ee3
265,0.00010294904753669322,3fd66200f964a52092e71ee3
266,8.229255943336896e-05,3fd66200f964a52092e81ee3
267,8.810673708296094e-05,3fd66200f964a52093e31ee3
268,0.00016151592947128633,3fd66200f964a52093e81ee3
269,9.942311811773577e-05,3fd66200f964a52093ea1ee3
270,8.489349948111433e-05,3fd66200f964a52094e41ee3
271,8.147451727247405e-05,3fd66200f964a52095e61ee3
272,9.479660045303823e-05,3fd66200f964a52096e91ee3
273,0.00010365435590164926,3fd66200f964a52096eb1ee3
274,7.495992970811178e-05,3fd66200f964a52097e61ee3
275,9.269839453832882e-05,3fd66200f964a52098e51ee3
276,7.295762248199457e-05,3fd66200f964a52098e81ee3
277,7.578016091336745e-05,3fd66200f964a52099e41ee3
278,8.570560425087826e-05,3fd66200f964a5209aeb1ee3
279,0.00010350107266380475,3fd66200f964a5209beb1ee3
280,8.42541879984194e-05,3fd66200f964a5209ce71ee3
281,7.79918452907892e-05,3fd66200f964a5209ce91ee3
282,8.25459463735854e-05,3fd66200f964a5209de51ee3
283,8.240869454228622e-05,3fd66200f964a5209deb1ee3
284,7.674926496427027e-05,3fd66200f964a5209ee41ee3
285,8.002906811522311e-05,3fd66200f964a5209ee61ee3
286,8.715923072486541e-05,3fd66200f964a5209ee81ee3
287,9.611418232408294e-05,3fd66200f964a5209fe51ee3
288,8.879088719993199e-05,3fd66200f964a5209fe71ee3
289,8.30774422159705e-05,3fd66200f964a520a0e61ee3
290,9.685941834586835e-05,3fd66200f964a520a2e41ee3
291,7.406149516351611e-05,3fd66200f964a520a2e71ee3
292,0.00010679519486581527,3fd66200f964a520a4e31ee3
293,0.00015907664232326973,3fd66200f964a520a5e41ee3
294,0.00010769110088299451,3fd66200f964a520a7e31ee3
295,7.962833358363044e-05,3fd66200f964a520a7e91ee3
296,7.619438766439463e-05,3fd66200f964a520a8e41ee3
297,8.756563814201248e-05,3fd66200f964a520a8e91ee3
298,9.454841087831354e-05,3fd66200f964a520a9f11ee3
299,9.343443860983666e-05,3fd66200f964a520aae31ee3
300,0.00010158900449655716,3fd66200f964a520aae81ee3
301,0.0001068490857020105,3fd66200f964a520abe51ee3
302,0.00010405170448388525,3fd66200f964a520ace41ee3
303,9.24861326649588e-05,3fd66200f964a520ade91ee3
304,9.397209190117645e-05,3fd66200f964a520aee81ee3
305,8.311944462012312e-05,3fd66200f964a520aee91ee3
306,8.867482949455074e-05,3fd66200f964a520b0e71ee3
307,8.711277184904143e-05,3fd66200f964a520b1ea1ee3
308,8.146370720393832e-05,3fd66200f964a520b3e71ee3
309,8.280047433144011e-05,3fd66200f964a520b4e31ee3
310,7.44795058909501e-05,3fd66200f964a520b4e81ee3
311,8.8191671337854e-05,3fd66200f964a520b6e41ee3
312,0.0001322365577149759,3fd66200f964a520b6e71ee3
313,7.598932580805059e-05,3fd66200f964a520b6ea1ee3
314,7.883502241135658e-05,3fd66200f964a520b7e31ee3
315,0.00011670423045596929,3fd66200f964a520b7e41ee3
316,8.053503820045177e-05,3fd66200f964a520b7e51ee3
317,9.178965685701034e-05,3fd66200f964a520b8e31ee3
318,0.00014417365687261068,3fd66200f964a520b8ea1ee3
319,7.642884304077645e-05,3fd66200f964a520b9e31ee3
320,8.858998406629835e-05,3fd66200f964a520b9e51ee3
321,7.522212778453554e-05,3fd66200f964a520b9e91ee3
322,0.00011071618766771374,3fd66200f964a520b9ea1ee3
323,0.00013820874215455687,3fd66200f964a520bbe61ee3
324,0.00010522821229434979,3fd66200f964a520bbe91ee3
325,9.453865914778819e-05,3fd66200f964a520bce31ee3
326,7.781913257554824e-05,3fd66200f964a520bce51ee3
327,8.019329634573991e-05,3fd66200f964a520bce71ee3
328,8.260034549401907e-05,3fd66200f964a520bce81ee3
329,7.767336723862357e-05,3fd66200f964a520bde41ee3
330,7.229053130045346e-05,3fd66200f964a520bde91ee3
331,8.767942222530043e-05,3fd66200f964a520bee71ee3
332,8.316832867373391e-05,3fd66200f964a520bfe41ee3
333,7.39189811313376e-05,3fd66200f964a520bfe71ee3
334,7.888718401810275e-05,3fd66200f964a520c0e31ee3
335,9.851047076403381e-05,3fd66200f964a520c0e41ee3
336,7.937892145081181e-05,3fd66200f964a520c1e71ee3
337,0.00010693621296260776,3fd66200f964a520c2e51ee3
338,7.79059423179515e-05,3fd66200f964a520c3e81ee3
339,7.498452654895143e-05,3fd66200f964a520c4e31ee3
340,7.610642178708382e-05,3fd66200f964a520c4f11ee3
341,8.749733318706854e-05,3fd66200f964a520c5e41ee3
342,0.00015345161323552796,3fd66200f964a520c5f01ee3
343,0.000125713420567981,3fd66200f964a520c5f11ee3
344,7.59731914198109e-05,3fd66200f964a520c7e71ee3
345,0.00010761513659346732,3fd66200f964a520c7f11ee3
346,8.648234898547693e-05,3fd66200f964a520c9e41ee3
347,8.002191496107661e-05,3fd66200f964a520c9e71ee3
348,7.594588659832207e-05,3fd66200f964a520cae71ee3
349,7.704878964944408e-05,3fd66200f964a520caea1ee3
350,0.00011352657028228548,3fd66200f964a520cce51ee3
351,8.125538464948004e-05,3fd66200f964a520cce71ee3
352,0.00010105509623717539,3fd66200f964a520ccf11ee3
353,7.539663544914061e-05,3fd66200f964a520cde31ee3
354,7.822498161379214e-05,3fd66200f964a520cdf11ee3
355,0.0001316219078151216,3fd66200f964a520cee51ee3
356,7.539283428944299e-05,3fd66200f964a520cef11ee3
357,8.160203912977979e-05,3fd66200f964a520d0e41ee3
358,0.00010325167175398133,3fd66200f964a520d1e31ee3
359,7.966743245436902e-05,3fd66200f964a520d3ea1ee3
360,8.021464061995739e-05,3fd66200f964a520d4e31ee3
361,9.837293349920663e-05,3fd66200f964a520d5e31ee3
362,7.735687008166452e-05,3fd66200f964a520d5e51ee3
363,0.0001003686082999904,3fd66200f964a520d5e61ee3
364,8.449453597422153e-05,3fd66200f964a520d7e41ee3
365,7.464997730691592e-05,3fd66200f964a520d7e61ee3
366,0.00010977268844961456,3fd66200f964a520d7e81ee3
367,0.0005514189348044314,3fd66200f964a520d7f11ee3
368,0.00010594719974413191,3fd66200f964a520d8e41ee3
369,0.00010958116205401316,3fd66200f964a520d8f11ee3
370,7.559277564135074e-05,3fd66200f964a520d9ea1ee3
371,9.603203772376016e-05,3fd66200f964a520d9f11ee3
372,7.476021111855909e-05,3fd66200f964a520dae41ee3
373,0.00018426504506700218,3fd66200f964a520daf11ee3
374,0.00013291724491176117,3fd66200f964a520dbe31ee3
375,7.359141161620306e-05,3fd66200f964a520dbe61ee3
376,7.380666629634602e-05,3fd66200f964a520dbe71ee3
377,9.188752896641472e-05,3fd66200f964a520dbe81ee3
378,7.709702322809303e-05,3fd66200f964a520dbe91ee3
379,0.00012952953615290414,3fd66200f964a520dbea1ee3
380,9.477114124876207e-05,3fd66200f964a520dce31ee3
381,7.468451502275517e-05,3fd66200f964a520dce81ee3
382,9.866902756273939e-05,3fd66200f964a520dcf01ee3
383,0.00010228688154815761,3fd66200f964a520dde31ee3
384,0.0006663935412325428,3fd66200f964a520ddf01ee3
385,9.774635529328249e-05,3fd66200f964a520dee51ee3
386,7.931565165642387e-05,3fd66200f964a520dee71ee3
387,0.0007640543282411178,3fd66200f964a520def11ee3
388,9.079053745015817e-05,3fd66200f964a520dfe31ee3
389,8.229815859767852e-05,3fd66200f964a520dfe51ee3
390,8.032146773817284e-05,3fd66200f964a520dfe71ee3
391,8.079036166104316e-05,3fd66200f964a520dff01ee3
392,0.00013956481924012513,3fd66200f964a520e0e51ee3
393,8.321050594796022e-05,3fd66200f964a520e0e71ee3
394,7.395960851444252e-05,3fd66200f964a520e1e51ee3
395,8.951790929038325e-05,3fd66200f964a520e1f01ee3
396,7.757828858648455e-05,3fd66200f964a520e2ea1ee3
397,8.615831022133083e-05,3fd66200f964a520e2f11ee3
398,9.317238260152931e-05,3fd66200f964a520e4e61ee3
399,8.867951331958718e-05,3fd66200f964a520e5e31ee3
400,7.88890001439474e-05,3fd66200f964a520e6e51ee3
401,7.624525294774547e-05,3fd66200f964a520e6e61ee3
402,7.887571332413814e-05,3fd66200f964a520e7e51ee3
403,0.0001362891829661208,3fd66200f964a520e7e61ee3
404,7.891584257013673e-05,3fd66200f964a520e8e31ee3
405,9.077212334596692e-05,3fd66200f964a520e9e61ee3
406,0.00010108552204523432,3fd66200f964a520e9e81ee3
407,8.213025042431928e-05,3fd66200f964a520ebe61ee3
408,8.020011415232606e-05,3fd66200f964a520ebea1ee3
409,8.198223440627093e-05,3fd66200f964a520ece31ee3
410,9.03799882923918e-05,3fd66200f964a520ece91ee3
411,7.472952319911371e-05,3fd66200f964a520ede51ee3
412,7.737850315737733e-05,3fd66200f964a520ede61ee3
413,7.551538923174067e-05,3fd66200f964a520ede91ee3
414,7.490807587058227e-05,3fd66200f964a520eee61ee3
415,7.772642480379882e-05,3fd66200f964a520f0e31ee3
416,8.516548012736688e-05,3fd66200f964a520f1e61ee3
417,0.00011057166782952106,3fd66200f964a520f2e61ee3
418,8.741000166161632e-05,3fd66200f964a520f2e91ee3
419,0.00010899158412993289,3fd66200f964a520f3e71ee3
420,0.000134477097430156,3fd66200f964a520f3e81ee3
421,0.00014931080376520754,3fd66200f964a520f4e61ee3
422,9.690543829965382e-05,3fd66200f964a520f4e71ee3
423,8.243271073239899e-05,3fd66200f964a520f5ea1ee3
424,7.50532084484475e-05,3fd66200f964a520f6e41ee3
425,0.00013927688286828548,3fd66200f964a520f6e61ee3
426,0.00010861204530200542,3fd66200f964a520f6ea1ee3
427,8.944116203589533e-05,3fd66200f964a520f7e41ee3
428,9.240172266152989e-05,3fd66200f964a520f7e51ee3
429,8.939563331901226e-05,3fd66200f964a520f8e41ee3
430,7.681436494967381e-05,3fd66200f964a520fae51ee3
431,7.524668082816628e-05,3fd66200f964a520fbe41ee3
432,0.00010009985247585025,3fd66200f964a520fbe71ee3
433,7.669010323533086e-05,3fd66200f964a520fce91ee3
434,8.041127580767581e-05,3fd66200f964a520fee61ee3
435,9.361783088404163e-05,3fd66200f964a520ffe81ee3
436,8.507616360394778e-05,4068b880f964a52046f21ee3
437,7.86182473025711e-05,4068b880f964a52047f21ee3
438,9.197404241404687e-05,406dfe80f964a52048f21ee3
439,0.00010070603977163588,40749600f964a52051f21ee3
440,0.00010621195542015006,4075e780f964a52055f21ee3
441,8.989304649844621e-05,4075e780f964a52056f21ee3
442,9.967419632721387e-05,4075e780f964a52059f21ee3
443,8.065214870642552e-05,40773900f964a52064f21ee3
444,8.702520474623687e-05,40788a80f964a5206bf21ee3
445,0.00010978319004906228,4079dc00f964a52070f21ee3
446,7.427446079897907e-05,407c7f00f964a52075f21ee3
447,8.595331596714959e-05,407dd080f964a5207af21ee3
448,7.591543280808182e-05,407f2200f964a5207df21ee3
449,0.00010716999991441267,40807380f964a52080f21ee3
450,0.00023464005230979963,4081c500f964a52081f21ee3
451,8.43670882103581e-05,4085b980f964a52087f21ee3
452,0.00011037064954712799,40870b00f964a520b7f21ee3
453,0.00011179169566592526,408c5100f964a520c6f21ee3
454,0.0001497168554976199,408da280f964a520d8f21ee3
455,0.0001613806654434988,40958b80f964a520e6f21ee3
456,0.00011739890291620447,409ad180f964a520eff21ee3
457,0.000128253560824203,40a16900f964a520f9f21ee3
458,7.482864371667688e-05,40a2ba80f964a52007f31ee3
459,0.00013288857711816774,40a2ba80f964a520fef21ee3
460,8.899639446872662e-05,40a55d80f964a52020f31ee3
461,8.196716399260084e-05,40a95200f964a5202ff31ee3
462,0.00040487560899235466,40abf500f964a52035f31ee3
463,8.388619948997418e-05,40ad4680f964a52038f31ee3
464,0.0004409206844809817,40afe980f964a5203bf31ee3
465,0.0007451685456821726,40b68100f964a5207d001fe3
466,8.633863680009125e-05,40b68100f964a52085001fe3
467,7.301746087639832e-05,40b68100f964a52086001fe3
468,8.490198844207334e-05,40b7d280f964a52095001fe3
469,9.461370842671465e-05,40b92400f964a52099001fe3
470,0.00012076720256679936,40bbc700f964a520a2001fe3
471,7.436422444781553e-05,40be6a00f964a520c5001fe3
472,9.499230942749239e-05,40c10d00f964a520da001fe3
473,8.311546293971615e-05,40c10d00f964a520de001fe3
474,8.644159955835442e-05,40c3b000f964a520e8001fe3
475,7.562385076307639e-05,40c65300f964a520f7001fe3
476,7.661458484104137e-05,40cf8d80f964a5202b011fe3
477,0.00011029235702338077,40cf8d80f964a52033011fe3
478,8.579155240987803e-05,40d23080f964a5203e011fe3
